isAvaliable,make,manufactureYear,seatNum,seriesNum,model,location,updateTime,maintanceExpreiedDate
True,ford,2019,5,3fa6p0lu8kr225408,fusion,north carolina,3/13/2017,3/13/2018
True,ford,2018,2,1ftyr2cm2jka24227,transit,pennsylvania,3/24/2016,6/25/2017
True,ford,2019,1,3fa6p0lu3kr205504,fusion,north carolina,7/26/2017,1/5/2023
True,ford,2018,3,1fbzx2ym5jka57441,wagon,pennsylvania,5/28/2012,8/3/2025
True,ford,2019,4,3fa6p0lu6kr220563,fusion,north carolina,2/19/2018,2/9/2023
True,ford,2018,1,1fbzx2xm1jka57423,wagon,pennsylvania,5/7/2013,9/3/2018
True,ford,2019,1,3fa6p0lu0kr210613,fusion,north carolina,4/15/2011,5/8/2015
True,ford,2018,5,1ftyr2cm6jka24229,transit,pennsylvania,8/5/2012,11/11/2024
True,ford,2019,4,3fa6p0lu2kr225727,fusion,north carolina,9/30/2014,9/1/2020
True,ford,2019,5,3fa6p0lu5kr210591,fusion,north carolina,4/27/2013,6/21/2018
True,ford,2019,5,3fa6p0lu4kr222151,fusion,north carolina,10/5/2016,4/28/2022
True,ford,2019,2,3fa6p0ru6kr257894,hybrid,north carolina,2/11/2020,7/18/2023
True,ford,2019,3,3fa6p0lu0kr210823,fusion,north carolina,9/17/2018,12/26/2021
True,ford,2019,2,3fa6p0lu5kr226287,fusion,north carolina,5/4/2010,10/4/2010
True,ford,2018,5,1fdnf6dc1jdf00931,f-650,pennsylvania,8/24/2020,10/1/2020
True,ford,2019,3,3fa6p0lu2kr207325,fusion,north carolina,12/28/2010,5/15/2011
True,ford,2018,5,1ft7w2bt1jec31753,srw,pennsylvania,2/14/2012,3/21/2019
True,ford,2019,5,3fa6p0lu1kr222799,fusion,north carolina,10/29/2012,10/25/2025
True,ford,2018,1,1ft7w2bt4jec50359,srw,pennsylvania,6/2/2017,12/10/2024
True,ford,2019,4,3fa6p0lu3kr210749,fusion,north carolina,6/22/2020,5/6/2021
True,ford,2018,5,1ft7w2bt3jeb02932,srw,pennsylvania,7/22/2011,10/22/2020
True,ford,2019,5,3fa6p0lu8kr225585,fusion,north carolina,6/29/2017,11/13/2022
False,nissan,2018,5,3n1ab7ap9jy345766,sentra,north carolina,11/15/2016,10/20/2018
True,nissan,2020,4,1n4bl4bv5lc127707,altima,arizona,3/23/2016,2/24/2020
True,nissan,2018,1,jn1bj1cpxjw108745,sport,florida,5/16/2014,7/22/2019
True,nissan,2018,2,jn1bj1cp5jw102514,sport,florida,9/23/2015,12/6/2016
True,nissan,2018,5,jn1bj1cp7jw161029,sport,florida,7/29/2017,1/13/2025
True,nissan,2018,2,jn1bj1cp5jw108622,sport,florida,7/28/2018,12/8/2024
True,nissan,2018,3,jn1bj1cp7jw102689,sport,florida,8/21/2014,11/9/2018
True,nissan,2018,5,jn1bj1cp5jw163832,sport,florida,7/25/2013,12/15/2024
True,nissan,2018,4,jn1bj1cp5jw161563,sport,florida,4/21/2013,8/26/2013
True,nissan,2018,4,jn1bj1cp3jw108442,sport,florida,8/23/2019,2/21/2021
True,nissan,2018,2,jn1bj1cp1jw161494,sport,florida,1/8/2019,11/22/2022
True,nissan,2018,5,jn1bj1cp7jw107732,sport,florida,10/14/2015,12/6/2020
True,nissan,2018,4,jn1bj1cp8jw161668,sport,florida,7/24/2012,11/11/2025
True,nissan,2018,2,jn1bj1cp2jw106181,sport,florida,2/8/2020,1/9/2021
True,nissan,2018,1,jn1bj1cp7jw163492,sport,florida,4/24/2017,1/10/2019
True,nissan,2018,2,jn1bj1cp7jw108055,sport,florida,9/10/2014,4/1/2017
True,nissan,2018,1,jn1bj1cp0jw108009,sport,florida,3/4/2014,4/25/2023
True,nissan,2018,2,jn1bj1cp1jw105037,sport,florida,4/25/2015,3/18/2019
True,nissan,2018,5,jn1bj1cp2jw108545,sport,florida,2/23/2011,7/9/2015
True,nissan,2018,2,jn1bj1cpxjw152048,sport,florida,2/4/2016,12/17/2024
True,nissan,2018,4,jn1bj1cp7jw108458,sport,florida,8/18/2015,7/2/2025
True,nissan,2018,1,jn1bj1cp6jw106037,sport,florida,9/25/2016,3/4/2019
True,nissan,2018,5,jn1bj1cpxjw108647,sport,florida,2/20/2011,7/28/2012
True,nissan,2018,1,jn1bj1cpxjw161087,sport,florida,12/5/2013,1/11/2017
True,nissan,2018,4,jn1bj1cp9jw108428,sport,florida,10/22/2016,3/17/2018
True,nissan,2019,2,1n6ad0er0kn738643,frontier,arizona,2/25/2018,11/7/2019
True,nissan,2019,2,knmat2mt7kp522890,rogue,arizona,10/6/2010,2/2/2024
True,nissan,2019,1,1n4aa6av0kc367891,maxima,arizona,12/24/2010,10/12/2021
False,nissan,2019,1,3n1ab7ap3ky284206,sentra,arizona,12/8/2015,6/7/2019
False,nissan,2019,2,3n1cn7ap8kl876794,versa,arizona,6/24/2017,9/16/2019
True,nissan,2019,3,5n1at2mv3kc809079,rogue,arizona,3/24/2016,9/5/2016
False,nissan,2019,4,jn8at2mt2kw259864,rogue,arizona,6/29/2017,8/17/2023
False,nissan,2019,5,3n1cn7ap4kl859703,versa,arizona,7/14/2015,3/9/2016
True,nissan,2019,1,3n1ce2cp8kl362332,note,arizona,3/3/2013,3/15/2017
False,nissan,2019,4,3n1cn7ap0kl845989,versa,arizona,12/7/2019,11/2/2021
True,nissan,2019,2,jn1bj1cp9kw215996,sport,arizona,2/4/2020,8/11/2020
True,nissan,2019,3,3n1ab7ap4ky222670,sentra,arizona,6/29/2019,4/16/2023
False,nissan,2019,2,3n1cn7ap0kl859617,versa,arizona,10/5/2017,10/22/2021
False,nissan,2019,5,3n1cn7ap5kl850671,versa,arizona,6/20/2016,12/5/2024
False,nissan,2019,2,3n1cn7ap1kl821247,versa,arizona,4/17/2010,3/6/2020
True,nissan,2017,2,jn8ay2nd3h9007167,armada,texas,1/23/2017,8/30/2020
True,nissan,2018,3,1n4al3ap8jc257020,altima,wisconsin,1/23/2018,4/9/2022
True,nissan,2018,1,knmat2mv0jp584843,rogue,wisconsin,3/18/2018,8/22/2021
True,nissan,2018,2,5n1dr2mmxjc615473,pathfinder,wisconsin,9/13/2012,5/16/2024
True,nissan,2017,5,knmat2mv3hp582112,rogue,wisconsin,6/16/2015,1/9/2024
True,nissan,2017,3,1n4al3ap8hc494018,door,wisconsin,8/17/2020,10/18/2021
False,nissan,2013,3,5n1ar2mm9dc642588,door,illinois,1/21/2012,1/10/2017
True,nissan,2018,1,5n1dr2mn0jc622571,pathfinder,florida,9/21/2011,7/21/2023
False,nissan,2018,5,3n1cn7ap0jl803031,versa,florida,6/30/2010,10/18/2015
True,nissan,2018,4,knmat2mt3jp508547,rogue,florida,5/21/2010,6/6/2015
False,nissan,2018,2,3n1cn7apxjl833122,versa,florida,10/7/2017,10/8/2022
False,nissan,2019,1,1n4bl4ev8kc201874,altima,missouri,5/28/2015,11/17/2016
False,nissan,2018,2,3n1ab7ap3jy312956,sentra,missouri,11/10/2014,1/2/2020
True,nissan,2017,5,1n4al3ap3hc221262,door,florida,2/4/2014,8/30/2019
True,nissan,2017,4,1n6aa1ej0hn508411,titan,texas,1/4/2013,2/5/2013
False,nissan,2018,5,3n1cn7apxjl833105,sedan,california,6/2/2018,12/20/2022
False,nissan,2018,4,3n1cn7ap7jl819100,sedan,california,11/9/2016,2/27/2022
False,nissan,2018,4,3n1cn7ap9jl817056,sedan,california,3/4/2017,6/18/2021
True,nissan,2018,5,1n6bd0ct0jn772776,frontier,alabama,4/1/2020,7/15/2021
False,nissan,2017,1,3n1cn7ap4hl810879,sedan,california,3/24/2017,1/24/2022
False,nissan,2017,4,1n4al3ap4hn358022,door,connecticut,3/3/2012,7/28/2017
True,nissan,2017,2,1n4al3ap4hc198591,door,connecticut,2/21/2018,11/16/2021
False,nissan,2017,1,jn8af5mrxht705637,juke,connecticut,11/21/2016,8/7/2021
False,nissan,2015,3,1n4al3ap8fc191026,door,florida,9/9/2014,6/16/2020
True,nissan,2020,1,jn8ay2nc6l9615894,armada,california,5/25/2018,2/24/2023
False,nissan,2017,2,3n1cn7ap7hl863981,door,florida,1/22/2015,7/11/2016
True,nissan,2020,4,1n4bl4bv4lc140657,altima,california,7/21/2015,11/8/2015
False,nissan,2015,4,3n1cn7apxfl814609,door,florida,11/2/2018,7/5/2021
True,nissan,2017,4,5n1dr2mm8hc628832,pathfinder,connecticut,1/31/2015,8/1/2020
False,nissan,2013,4,jn8as5mv0dw660449,door,ohio,10/28/2011,8/5/2016
True,nissan,2017,1,1n6aa1r74hn571882,titan,missouri,11/18/2018,10/19/2020
False,nissan,2018,2,3n1cn7ap9jl828199,versa,california,4/12/2013,2/28/2024
True,nissan,2016,1,1n4aa6apxgc432268,door,louisiana,7/30/2013,11/30/2013
False,nissan,2018,2,3n1cn7ap6jl831688,versa,california,10/5/2015,7/20/2021
False,nissan,2013,5,jn8as5mt3dw524301,door,louisiana,6/25/2013,4/7/2016
False,nissan,2017,1,3n1ab7ap8hl685756,sentra,connecticut,7/14/2016,6/13/2018
False,nissan,2017,4,1n4al3ap8hc255116,door,california,1/15/2015,5/6/2018
False,nissan,2012,4,1n4al2ap1cn403663,door,indiana,1/17/2012,8/27/2019
True,nissan,2018,1,knmat2mv3jp514463,rogue,florida,1/21/2015,12/22/2019
False,nissan,2015,1,3n1ab7apxfy368576,door,california,4/10/2017,4/13/2021
False,nissan,2012,3,3n1ab6ap0cl688945,door,kansas,11/6/2017,9/10/2022
True,nissan,2018,3,jn1bj1cr5jw281199,sport,california,8/6/2017,10/6/2019
False,nissan,2013,4,3n1ab7ap3dl795351,door,texas,10/16/2010,10/30/2020
False,nissan,2018,3,3n1cn7ap8jl818263,versa,california,11/12/2012,4/29/2025
False,nissan,2015,4,3n1cn7apxfl824461,door,texas,8/11/2010,2/22/2017
False,nissan,2018,4,3n1cn7ap4jl828918,versa,california,12/24/2010,2/11/2022
False,nissan,2016,5,1n4al3ap7gc240931,door,missouri,1/2/2010,7/17/2021
False,nissan,2018,5,3n1cn7ap3jl818641,versa,california,5/19/2016,11/20/2017
False,nissan,2012,4,jn8as5mvxcw706691,door,missouri,8/28/2013,5/8/2014
False,nissan,2018,5,3n1cn7apxjl802906,versa,california,11/18/2012,3/25/2023
False,nissan,2012,3,1n4aa5ap4cc822996,door,oklahoma,7/30/2019,3/4/2024
False,nissan,2018,4,3n1cn7ap0jl821772,versa,california,1/3/2018,10/2/2022
False,nissan,2018,1,3n1cn7ap5jl830774,versa,california,12/26/2018,10/16/2024
True,nissan,2019,1,1n6ad0ev0kn768867,frontier,california,8/30/2011,6/2/2014
False,nissan,2018,3,3n1cn7ap1jl822946,versa,california,6/28/2010,5/22/2014
True,nissan,2019,2,1n6ad0ev8kn726625,frontier,california,5/29/2016,7/20/2022
False,nissan,2018,2,3n1cn7ap3jl833592,versa,california,2/5/2013,10/17/2024
True,nissan,2019,4,jn8ay2ncxk9583031,armada,california,10/7/2010,9/27/2023
True,nissan,2020,3,5n1at2mt6lc714032,rogue,south carolina,7/26/2018,5/28/2023
True,nissan,2019,3,knmat2mvxkp508886,rogue,california,8/2/2013,6/2/2024
False,nissan,2015,2,1n4az0cp5fc322746,doors,vermont,9/25/2013,7/15/2023
True,nissan,2020,5,knmat2mv5lp500471,rogue,pennsylvania,1/2/2014,5/14/2016
True,nissan,2020,2,3n6cm0kn9lk693851,cargo,california,7/24/2014,1/13/2025
False,nissan,2016,3,1n4al3apxgn356323,door,texas,3/31/2015,8/2/2022
False,nissan,2015,5,1n4az0cp2fc306536,doors,vermont,5/26/2017,5/12/2025
True,nissan,2015,3,1n4az0cp1fc329211,doors,massachusetts,11/2/2011,5/22/2019
False,nissan,2012,4,jn8as5mv0cw412832,door,north carolina,8/27/2011,9/14/2021
False,nissan,2015,2,1n4az0cp6fc322884,doors,new hampshire,6/16/2019,7/21/2022
True,nissan,2016,3,5n1az2mg7gn100344,murano,alabama,9/24/2013,3/4/2018
False,nissan,2018,2,3n1ab7ap3jy262463,sentra,new jersey,4/10/2010,12/9/2012
True,nissan,2015,1,1n4az0cp8fc301146,doors,massachusetts,10/12/2017,1/19/2021
True,nissan,2015,3,1n6ad0ev4fn729804,door,alabama,2/19/2019,8/23/2019
True,nissan,2015,4,1n4az0cp0fc326204,doors,rhode island,3/7/2015,9/17/2021
True,nissan,2015,4,1n4az0cp4fc309194,doors,new hampshire,3/12/2017,7/29/2022
False,nissan,2012,3,1n4aa5ap0cc820341,door,alabama,7/2/2014,6/23/2020
True,nissan,2015,5,1n4az0cp7fc314468,doors,new york,11/17/2010,5/1/2016
True,nissan,2017,4,knmat2mv8hp540065,rogue,tennessee,5/3/2010,4/12/2021
True,nissan,2020,1,jn8at2mv7lw102351,rogue,ohio,11/1/2015,8/20/2024
True,nissan,2020,3,1n4bl4cv4lc134145,altima,ohio,9/14/2016,7/11/2019
False,nissan,2016,1,3n1ab7ap9gy325347,door,georgia,5/8/2020,3/8/2022
True,nissan,2018,1,jn8ay2nc4j9558303,armada,pennsylvania,2/18/2019,7/5/2021
True,nissan,2018,2,1n4aa6ap0jc397943,maxima,pennsylvania,2/12/2014,12/12/2018
True,nissan,2018,5,1n4aa6ap6jc388082,maxima,pennsylvania,12/5/2017,4/20/2021
True,nissan,2018,2,jn1bj1cp2jw186856,sport,pennsylvania,4/22/2013,8/14/2015
True,nissan,2018,4,1n4al3ap1jc191541,altima,texas,11/10/2019,4/20/2020
False,nissan,2012,5,5n1an0nu7cc517019,xterra,georgia,5/6/2014,10/22/2015
True,nissan,2018,2,5n1az2mg3jn162296,murano,texas,5/29/2020,10/20/2024
True,nissan,2018,3,1n6aa1ej0jn540880,titan,new mexico,5/29/2018,4/17/2024
True,nissan,2018,2,jn1bj1cr5jw269215,sport,tennessee,12/17/2018,7/20/2022
True,nissan,2018,3,5n1at2mv4jc797992,rogue,virginia,12/28/2016,9/26/2024
True,nissan,2016,2,1n6ad0ev8gn783236,door,new jersey,6/25/2019,9/14/2022
True,nissan,2018,2,knmat2mv5jp602138,rogue,virginia,9/1/2018,11/1/2020
True,nissan,2020,1,knmat2mvxlp505598,rogue,minnesota,8/26/2010,5/10/2025
True,nissan,2018,4,3n1ab7ap5jy332934,sentra,tennessee,6/8/2012,8/12/2024
True,nissan,2018,5,jn1bj1cp4jw195994,sport,virginia,12/16/2016,5/15/2021
True,nissan,2020,4,knmat2mv2lp511637,rogue,minnesota,9/22/2017,2/20/2023
True,nissan,2018,5,jn8at2mv3jw342140,rogue,virginia,3/12/2018,8/22/2019
True,nissan,2020,2,jn8at2mt4lw003761,rogue,minnesota,9/25/2011,4/5/2019
True,nissan,2020,3,jn8at2mv1lw104855,rogue,minnesota,7/7/2012,4/29/2016
True,nissan,2020,3,knmat2mv1lp508342,rogue,minnesota,9/11/2020,4/20/2023
True,nissan,2020,5,jn8at2mvxlw103235,rogue,minnesota,12/5/2011,10/31/2020
True,nissan,2019,4,1n6ad0ev3kn713569,frontier,minnesota,2/17/2014,9/16/2015
True,nissan,2019,4,1n6ad0ev6kn772552,frontier,minnesota,10/30/2010,7/26/2023
True,nissan,2019,4,1n6ad0ev4kn776678,frontier,minnesota,5/6/2020,7/6/2023
True,nissan,2019,5,1n4bl4ev6kc195850,altima,minnesota,10/10/2015,12/2/2023
True,nissan,2019,2,1n4bl4ev5kc113073,altima,minnesota,12/20/2018,4/1/2025
True,nissan,2019,5,1n4bl4cv1kc146106,altima,minnesota,7/26/2015,1/11/2024
True,nissan,2019,4,1n4bl4bv6kc147611,altima,minnesota,8/23/2014,4/5/2016
True,nissan,2019,5,1n4bl4bv2kc158895,altima,minnesota,5/24/2015,5/17/2025
True,nissan,2019,4,1n6ad0er7kn757187,frontier,minnesota,7/1/2012,4/28/2023
True,nissan,2019,4,1n4bl4ev9kc174619,altima,minnesota,6/5/2015,4/22/2019
True,nissan,2019,3,1n6ad0ev1kn770708,frontier,minnesota,5/15/2010,7/13/2024
True,nissan,2019,2,1n6ad0ev7kn771684,frontier,minnesota,6/4/2010,3/27/2024
True,nissan,2019,1,1n4bl4ev6kc182600,altima,minnesota,9/23/2018,9/25/2021
True,nissan,2019,2,1n4bl4cv4kc215340,altima,minnesota,12/20/2015,1/28/2022
True,nissan,2019,4,1n4bl4bv3kc205738,altima,minnesota,9/11/2010,3/15/2023
True,nissan,2019,5,knmat2mt6kp511315,rogue,minnesota,4/6/2011,4/23/2018
True,nissan,2019,3,jn1bj1cr6kw314745,sport,minnesota,1/15/2020,8/8/2020
True,nissan,2019,2,knmat2mt5kp510172,rogue,minnesota,8/16/2018,7/2/2025
True,nissan,2019,5,jn1bj1cr1kw325880,sport,minnesota,9/17/2014,6/5/2023
True,nissan,2018,3,5n1az2mg6jn171087,murano,georgia,7/9/2010,8/23/2019
True,nissan,2019,2,3n1cp5cu6kl530566,kicks,minnesota,9/12/2014,11/22/2024
True,nissan,2019,5,5n1dr2mm2kc630096,pathfinder,minnesota,6/9/2020,10/16/2025
True,nissan,2019,4,3n1ab7apxky263126,sentra,minnesota,10/30/2017,4/9/2021
True,nissan,2019,3,3n1ab7ap7ky221626,sentra,minnesota,10/23/2011,11/1/2011
True,nissan,2018,1,jn1butcp0jw1s4309,rogue,south carolina,9/4/2011,4/20/2024
True,nissan,2019,5,5n1at2mt3kc829542,rogue,minnesota,3/20/2014,11/5/2020
True,nissan,2019,1,jn1bj1cr4kw315960,sport,minnesota,2/2/2019,10/27/2022
True,nissan,2019,1,3n1ab7ap9kl608997,sentra,minnesota,5/2/2012,1/16/2015
True,nissan,2017,3,jn8at2mv7hw264732,rogue,virginia,9/1/2013,10/26/2025
True,nissan,2019,4,knmat2mv3kp536609,rogue,minnesota,3/9/2010,5/13/2012
True,nissan,2017,2,1n6ba1f46hn535299,xd,virginia,9/10/2012,12/18/2024
True,nissan,2019,3,jn1bj1cr4kw325341,sport,minnesota,10/19/2010,10/15/2025
True,nissan,2017,2,knmat2mv8hp516090,rogue,virginia,8/3/2011,6/2/2014
True,nissan,2019,2,knmat2mt6kp529541,rogue,minnesota,5/16/2014,10/19/2021
True,nissan,2017,4,3n1ab7ap1hy384412,sentra,tennessee,4/19/2017,10/8/2017
True,nissan,2019,5,5n1dr2mm1kc635595,pathfinder,minnesota,12/20/2010,11/18/2024
True,nissan,2017,5,1n4al3apxhc122728,door,tennessee,1/4/2016,12/16/2018
True,nissan,2019,2,jn1bj1cr3kw312158,sport,minnesota,8/8/2010,9/4/2014
True,nissan,2019,5,5n1at2mt7kc832007,rogue,minnesota,6/19/2013,6/26/2023
True,nissan,2019,2,jn1bj1cr6kw323624,sport,minnesota,1/8/2016,7/3/2017
True,nissan,2019,5,5n1dr2mm6kc637875,pathfinder,minnesota,8/3/2016,10/3/2019
True,nissan,2019,2,5n1dr2mm9kc621704,pathfinder,minnesota,5/14/2018,10/9/2020
True,nissan,2016,1,knmat2mv8gp727076,rogue,virginia,4/9/2018,7/10/2024
True,nissan,2019,1,3n1ab7ap2ky279224,sentra,minnesota,9/11/2019,3/28/2020
True,nissan,2019,1,5n1dr2mm3kc636893,pathfinder,minnesota,5/14/2017,11/18/2020
True,nissan,2017,1,1n4al3ap5hc144474,door,pennsylvania,5/6/2018,8/23/2024
True,nissan,2019,5,knmat2mt9kp518680,rogue,minnesota,11/16/2016,7/31/2022
True,nissan,2017,2,1n4al3ap1hc129888,door,pennsylvania,7/5/2014,2/17/2025
False,nissan,2019,1,3n1cn7ap9kl804020,versa,minnesota,12/22/2012,8/23/2021
True,nissan,2018,3,3n1ab7ap6jl660439,sentra,minnesota,8/11/2010,9/18/2010
True,nissan,2018,2,3n1ab7ap1jy239344,sentra,minnesota,8/23/2016,2/8/2022
True,nissan,2018,4,jn1bj1cr7jw262489,sport,minnesota,4/28/2012,10/11/2017
True,nissan,2018,4,3n1ab7ap7jy308330,sentra,minnesota,11/14/2011,12/7/2018
True,nissan,2018,1,3n1ab7ap4jy297769,sentra,minnesota,2/16/2014,11/19/2022
True,nissan,2018,2,3n1ab7ap7jy307016,sentra,minnesota,4/3/2020,11/23/2022
True,nissan,2018,1,3n1ab7ap1jy308971,sentra,minnesota,7/20/2014,12/9/2023
True,nissan,2018,3,5n1az2mhxjn157718,murano,minnesota,2/8/2015,10/4/2022
True,nissan,2018,5,3n1ab7ap0jy322490,sentra,minnesota,7/20/2015,6/11/2016
True,nissan,2018,4,3n1ab7ap3jy324878,sentra,minnesota,8/22/2018,12/6/2018
False,nissan,2018,5,3n1cn7ap6jl823820,versa,minnesota,6/29/2010,9/23/2018
True,nissan,2018,2,3n1ab7ap9jl662721,sentra,minnesota,10/2/2010,8/1/2020
True,nissan,2018,4,3n1ab7apxjl642008,sentra,minnesota,7/18/2010,7/20/2020
False,nissan,2016,2,1n4al3ap3gn379927,door,pennsylvania,6/1/2012,10/23/2017
False,nissan,2018,1,3n1cn7ap6jl882723,versa,minnesota,2/22/2012,9/6/2016
True,nissan,2016,2,knmat2mv4gp710291,rogue,pennsylvania,8/5/2020,10/9/2024
False,nissan,2012,5,jn8af5mr5ct111885,door,tennessee,5/22/2017,2/8/2025
False,nissan,2012,1,jn8as5mt4cw269429,door,tennessee,1/16/2010,6/19/2024
True,nissan,2016,4,knmat2mv1gp666895,rogue,pennsylvania,8/11/2019,7/29/2022
True,nissan,2016,4,knmat2mvxgp669049,rogue,pennsylvania,5/15/2017,6/18/2018
False,nissan,2013,2,5n1ar2mn3dc619753,door,tennessee,9/30/2013,11/22/2020
False,nissan,2012,4,1n4al2ap9cc190456,door,florida,2/23/2018,12/15/2022
True,nissan,2018,2,5n1dr2mn2jc625942,pathfinder,south carolina,6/7/2015,2/3/2025
False,nissan,2017,3,3n1ce2cp0hl360793,door,north carolina,12/4/2015,4/30/2021
False,nissan,2015,2,1n4al3ap4fn890836,door,pennsylvania,12/31/2016,11/29/2019
True,nissan,2017,5,5n1at2mt7hc846000,rogue,south carolina,12/1/2013,11/24/2020
False,nissan,2015,3,3n1ab7ap9fl684869,door,north carolina,1/23/2019,4/7/2025
True,nissan,2017,2,1n4aa6ap1hc373256,door,south carolina,3/4/2020,12/21/2024
True,nissan,2017,5,1n6aa1e66hn506500,titan,south carolina,12/23/2011,5/9/2024
False,nissan,2014,4,5n1at2mv7ec872853,door,pennsylvania,2/25/2019,12/28/2023
True,nissan,2012,2,5n1aa0nc6cn602411,door,pennsylvania,8/24/2014,9/24/2015
True,nissan,2017,1,5n1dr2mm1hc690282,pathfinder,missouri,10/8/2018,4/18/2021
True,nissan,2018,1,knmat2mt9jp601489,rogue,ohio,7/28/2020,11/2/2024
True,nissan,2018,4,1n6dd0ev1jn706650,frontier,ohio,2/18/2020,10/14/2023
True,nissan,2018,1,1n6bd0ct2jn715379,frontier,ohio,11/25/2015,5/5/2021
False,nissan,2016,4,1n4al3apxgn304206,door,texas,4/27/2016,5/10/2018
True,nissan,2018,2,jn1bj1cr2jw289275,sport,ohio,6/11/2010,12/13/2019
True,nissan,2018,5,jn1bj1cr3jw263168,sport,ohio,11/20/2015,1/26/2025
True,nissan,2019,5,5n1dr2mn9kc600778,pathfinder,florida,5/10/2016,6/3/2017
True,nissan,2018,2,3n1ab7ap8jl635929,sentra,ohio,7/20/2020,12/20/2022
False,nissan,2015,3,3n1ab7ap5fy313713,door,south carolina,2/6/2010,5/27/2019
True,nissan,2019,4,knmat2mt8kp524910,rogue,florida,3/21/2016,2/1/2024
True,nissan,2019,4,knmat2mt6kp525148,rogue,florida,12/1/2017,7/16/2020
True,nissan,2017,4,1n4aa6apxhc456376,door,ohio,3/30/2016,2/9/2020
True,nissan,2016,1,5bzbf0aa5gn855028,nvp,ohio,5/27/2013,5/25/2024
False,nissan,2015,1,3n1ab7ap8fy311793,door,texas,9/12/2018,11/27/2024
False,nissan,2018,4,1n4al3ap6jc271871,door,connecticut,5/24/2020,4/27/2021
True,nissan,2018,4,3n1ab7apxjy272844,sentra,illinois,1/7/2019,12/11/2024
True,nissan,2018,1,5n1dr2mm3jc651473,pathfinder,illinois,10/3/2019,2/15/2025
False,nissan,2017,5,3n1ab7ap2hy357557,sentra,illinois,5/3/2014,7/29/2022
True,nissan,2016,4,5n1az2mg0gn147411,murano,illinois,9/11/2010,7/20/2015
False,nissan,2015,4,3n1ce2cp7fl440279,door,california,2/13/2015,8/25/2015
True,nissan,2016,2,knmat2mv3gp680121,rogue,illinois,10/30/2011,2/11/2025
True,nissan,2018,1,1n4al3ap1jc193208,altima,florida,1/16/2011,12/8/2013
True,nissan,2018,4,5n1dr2mm9jc667726,pathfinder,florida,6/8/2016,11/7/2023
True,nissan,2018,3,5n1dr2mm3jc649500,pathfinder,florida,2/23/2014,12/2/2014
True,nissan,2018,5,5n1dr2mm9jc649808,pathfinder,florida,8/19/2015,12/16/2017
True,nissan,2018,4,knmat2mt1jp582050,rogue,florida,11/27/2019,7/12/2020
True,nissan,2018,1,knmat2mt6jp582724,rogue,florida,7/10/2018,7/14/2020
False,nissan,2013,3,3n1ab7ap9dl691012,door,maryland,1/18/2011,7/23/2022
True,nissan,2018,3,5n1dr2mm5jc631645,pathfinder,florida,9/27/2013,6/2/2023
True,nissan,2018,3,knmat2mt7jp582084,rogue,florida,1/30/2016,3/17/2024
True,nissan,2018,3,5n1dr2mm0jc631567,pathfinder,florida,1/15/2014,2/5/2017
True,nissan,2018,1,5n1at2mt8jc761351,rogue,florida,4/10/2013,11/27/2025
True,nissan,2018,4,1n4al3apxjc193322,altima,florida,5/21/2015,6/15/2019
True,nissan,2018,4,1n4al3ap4jc153320,altima,florida,12/10/2011,5/10/2014
True,nissan,2018,5,5n1dr2mm2jc632610,pathfinder,florida,8/26/2017,10/13/2018
True,nissan,2018,5,knmat2mt2jp581604,rogue,florida,9/14/2015,12/13/2015
True,nissan,2018,3,5n1dr2mm8jc627265,pathfinder,florida,9/1/2018,10/18/2022
True,nissan,2018,2,5n1at2mt3jc761242,rogue,florida,8/24/2020,12/12/2020
True,nissan,2018,3,knmat2mt4jp581457,rogue,florida,5/30/2019,7/12/2024
True,nissan,2018,2,5n1at2mt4jc764747,rogue,florida,6/27/2017,7/10/2025
True,nissan,2018,5,1n4al3apxjc159820,altima,florida,10/24/2019,2/14/2023
True,nissan,2018,4,5n1dr2mm6jc650009,pathfinder,florida,7/31/2011,2/7/2025
True,nissan,2018,5,5n1dr2mm3jc657841,pathfinder,florida,6/12/2018,2/8/2024
True,nissan,2018,5,knmat2mtxjp581687,rogue,florida,5/12/2018,12/15/2019
False,nissan,2015,4,3n1ab7ap4fy228278,door,illinois,6/9/2015,3/2/2023
True,nissan,2019,1,5n1dr2mn9kc620299,pathfinder,north carolina,12/10/2016,1/23/2021
False,nissan,2018,2,3n1cn7ap3jl883781,versa,florida,6/12/2015,8/22/2025
True,nissan,2019,4,1n6aa1e56kn519701,titan,north carolina,4/30/2018,9/27/2019
False,nissan,2018,4,3n1cn7ap5jl882616,versa,florida,6/10/2019,7/22/2024
True,nissan,2019,3,3n1ab7apxkl613545,sentra,north carolina,8/13/2019,6/1/2022
True,nissan,2018,1,knmat2mt8jp581980,rogue,florida,2/16/2013,2/25/2023
False,nissan,2018,2,3n1cn7ap0jl882846,versa,florida,3/30/2015,6/10/2023
True,nissan,2019,2,1n6ad0evxkn714086,frontier,illinois,2/8/2014,1/27/2016
True,nissan,2018,4,knmat2mt3jp582048,rogue,florida,3/4/2020,5/1/2025
True,nissan,2019,4,1n4bl4cv1kc171832,altima,california,1/7/2019,12/12/2020
False,nissan,2018,4,3n1cn7ap7jl883833,versa,florida,6/19/2014,5/14/2025
True,nissan,2019,3,1n4bl4cv8kc157345,altima,california,3/11/2011,9/29/2013
False,nissan,2018,1,3n1cn7ap6jl883130,versa,florida,11/21/2016,12/23/2022
